week_start_date,week_end_date,employee_id,credits_used,sessions
29-12-2025,04-01-2026,NSF100177,"{""total_credits"":65,""Chat"":{""total_credits"":58,""LLM-instant"":44,""LLM-thinking"":7,""LLM-pro"":7},""Excel"":{""total_credits"":7,""LLM-instant"":3,""LLM-thinking"":3,""LLM-pro"":1},""Coding IDE"":{""total_credits"":0,""LLM-instant"":0,""LLM-thinking"":0,""LLM-pro"":0}}",10
29-12-2025,04-01-2026,NSF100183,"{""total_credits"":95,""Chat"":{""total_credits"":80,""LLM-instant"":56,""LLM-thinking"":16,""LLM-pro"":8},""Excel"":{""total_credits"":11,""LLM-instant"":3,""LLM-thinking"":6,""LLM-pro"":2},""Coding IDE"":{""total_credits"":4,""LLM-instant"":0,""LLM-thinking"":2,""LLM-pro"":2}}",15
29-12-2025,04-01-2026,NSF100184,"{""total_credits"":43,""Chat"":{""total_credits"":39,""LLM-instant"":30,""LLM-thinking"":7,""LLM-pro"":2},""Excel"":{""total_credits"":4,""LLM-instant"":1,""LLM-thinking"":2,""LLM-pro"":1},""Coding IDE"":{""total_credits"":0,""LLM-instant"":0,""LLM-thinking"":0,""LLM-pro"":0}}",7
29-12-2025,04-01-2026,NSF100185,"{""total_credits"":14,""Chat"":{""total_credits"":12,""LLM-instant"":9,""LLM-thinking"":2,""LLM-pro"":1},""Excel"":{""total_credits"":2,""LLM-instant"":1,""LLM-thinking"":1,""LLM-pro"":0},""Coding IDE"":{""total_credits"":0,""LLM-instant"":0,""LLM-thinking"":0,""LLM-pro"":0}}",1
29-12-2025,04-01-2026,NSF100186,"{""total_credits"":0,""Chat"":{""total_credits"":0,""LLM-instant"":0,""LLM-thinking"":0,""LLM-pro"":0},""Excel"":{""total_credits"":0,""LLM-instant"":0,""LLM-thinking"":0,""LLM-pro"":0},""Coding IDE"":{""total_credits"":0,""LLM-instant"":0,""LLM-thinking"":0,""LLM-pro"":0}}",0
29-12-2025,04-01-2026,NSF100190,"{""total_credits"":29,""Chat"":{""total_credits"":26,""LLM-instant"":18,""LLM-thinking"":8,""LLM-pro"":0},""Excel"":{""total_credits"":2,""LLM-instant"":1,""LLM-thinking"":1,""LLM-pro"":0},""Coding IDE"":{""total_credits"":1,""LLM-instant"":0,""LLM-thinking"":0,""LLM-pro"":1}}",4
29-12-2025,04-01-2026,NSF100191,"{""total_credits"":29,""Chat"":{""total_credits"":26,""LLM-instant"":20,""LLM-thinking"":5,""LLM-pro"":1},""Excel"":{""total_credits"":3,""LLM-instant"":1,""LLM-thinking"":1,""LLM-pro"":1},""Coding IDE"":{""total_credits"":0,""LLM-instant"":0,""LLM-thinking"":0,""LLM-pro"":0}}",4
29-12-2025,04-01-2026,NSF100194,"{""total_credits"":17,""Chat"":{""total_credits"":14,""LLM-instant"":11,""LLM-thinking"":2,""LLM-pro"":1},""Excel"":{""total_credits"":3,""LLM-instant"":1,""LLM-thinking"":1,""LLM-pro"":1},""Coding IDE"":{""total_credits"":0,""LLM-instant"":0,""LLM-thinking"":0,""LLM-pro"":0}}",4
29-12-2025,04-01-2026,NSF100196,"{""total_credits"":34,""Chat"":{""total_credits"":30,""LLM-instant"":26,""LLM-thinking"":3,""LLM-pro"":1},""Excel"":{""total_credits"":4,""LLM-instant"":1,""LLM-thinking"":2,""LLM-pro"":1},""Coding IDE"":{""total_credits"":0,""LLM-instant"":0,""LLM-thinking"":0,""LLM-pro"":0}}",3
29-12-2025,04-01-2026,NSF100198,"{""total_credits"":20,""Chat"":{""total_credits"":18,""LLM-instant"":12,""LLM-thinking"":6,""LLM-pro"":0},""Excel"":{""total_credits"":2,""LLM-instant"":1,""LLM-thinking"":1,""LLM-pro"":0},""Coding IDE"":{""total_credits"":0,""LLM-instant"":0,""LLM-thinking"":0,""LLM-pro"":0}}",4
29-12-2025,04-01-2026,NSF100199,"{""total_credits"":10,""Chat"":{""total_credits"":9,""LLM-instant"":7,""LLM-thinking"":1,""LLM-pro"":1},""Excel"":{""total_credits"":1,""LLM-instant"":1,""LLM-thinking"":0,""LLM-pro"":0},""Coding IDE"":{""total_credits"":0,""LLM-instant"":0,""LLM-thinking"":0,""LLM-pro"":0}}",4
29-12-2025,04-01-2026,NSF100201,"{""total_credits"":0,""Chat"":{""total_credits"":0,""LLM-instant"":0,""LLM-thinking"":0,""LLM-pro"":0},""Excel"":{""total_credits"":0,""LLM-instant"":0,""LLM-thinking"":0,""LLM-pro"":0},""Coding IDE"":{""total_credits"":0,""LLM-instant"":0,""LLM-thinking"":0,""LLM-pro"":0}}",0
29-12-2025,04-01-2026,NSF100202,"{""total_credits"":31,""Chat"":{""total_credits"":28,""LLM-instant"":20,""LLM-thinking"":4,""LLM-pro"":4},""Excel"":{""total_credits"":3,""LLM-instant"":1,""LLM-thinking"":1,""LLM-pro"":1},""Coding IDE"":{""total_credits"":0,""LLM-instant"":0,""LLM-thinking"":0,""LLM-pro"":0}}",3
29-12-2025,04-01-2026,NSF100206,"{""total_credits"":0,""Chat"":{""total_credits"":0,""LLM-instant"":0,""LLM-thinking"":0,""LLM-pro"":0},""Excel"":{""total_credits"":0,""LLM-instant"":0,""LLM-thinking"":0,""LLM-pro"":0},""Coding IDE"":{""total_credits"":0,""LLM-instant"":0,""LLM-thinking"":0,""LLM-pro"":0}}",0
29-12-2025,04-01-2026,NSF100207,"{""total_credits"":18,""Chat"":{""total_credits"":16,""LLM-instant"":13,""LLM-thinking"":2,""LLM-pro"":1},""Excel"":{""total_credits"":2,""LLM-instant"":1,""LLM-thinking"":1,""LLM-pro"":0},""Coding IDE"":{""total_credits"":0,""LLM-instant"":0,""LLM-thinking"":0,""LLM-pro"":0}}",2
29-12-2025,04-01-2026,NSF100211,"{""total_credits"":59,""Chat"":{""total_credits"":49,""LLM-instant"":35,""LLM-thinking"":10,""LLM-pro"":4},""Excel"":{""total_credits"":9,""LLM-instant"":2,""LLM-thinking"":5,""LLM-pro"":2},""Coding IDE"":{""total_credits"":1,""LLM-instant"":0,""LLM-thinking"":0,""LLM-pro"":1}}",4
29-12-2025,04-01-2026,NSF100213,"{""total_credits"":0,""Chat"":{""total_credits"":0,""LLM-instant"":0,""LLM-thinking"":0,""LLM-pro"":0},""Excel"":{""total_credits"":0,""LLM-instant"":0,""LLM-thinking"":0,""LLM-pro"":0},""Coding IDE"":{""total_credits"":0,""LLM-instant"":0,""LLM-thinking"":0,""LLM-pro"":0}}",0
29-12-2025,04-01-2026,NSF100214,"{""total_credits"":33,""Chat"":{""total_credits"":30,""LLM-instant"":23,""LLM-thinking"":7,""LLM-pro"":0},""Excel"":{""total_credits"":3,""LLM-instant"":1,""LLM-thinking"":2,""LLM-pro"":0},""Coding IDE"":{""total_credits"":0,""LLM-instant"":0,""LLM-thinking"":0,""LLM-pro"":0}}",4
29-12-2025,04-01-2026,NSF100216,"{""total_credits"":40,""Chat"":{""total_credits"":34,""LLM-instant"":25,""LLM-thinking"":6,""LLM-pro"":3},""Excel"":{""total_credits"":6,""LLM-instant"":1,""LLM-thinking"":3,""LLM-pro"":2},""Coding IDE"":{""total_credits"":0,""LLM-instant"":0,""LLM-thinking"":0,""LLM-pro"":0}}",7
29-12-2025,04-01-2026,NSF100218,"{""total_credits"":18,""Chat"":{""total_credits"":16,""LLM-instant"":12,""LLM-thinking"":3,""LLM-pro"":1},""Excel"":{""total_credits"":2,""LLM-instant"":0,""LLM-thinking"":1,""LLM-pro"":1},""Coding IDE"":{""total_credits"":0,""LLM-instant"":0,""LLM-thinking"":0,""LLM-pro"":0}}",4
29-12-2025,04-01-2026,NSF100222,"{""total_credits"":33,""Chat"":{""total_credits"":27,""LLM-instant"":19,""LLM-thinking"":7,""LLM-pro"":1},""Excel"":{""total_credits"":6,""LLM-instant"":2,""LLM-thinking"":3,""LLM-pro"":1},""Coding IDE"":{""total_credits"":0,""LLM-instant"":0,""LLM-thinking"":0,""LLM-pro"":0}}",4
29-12-2025,04-01-2026,NSF100228,"{""total_credits"":24,""Chat"":{""total_credits"":22,""LLM-instant"":18,""LLM-thinking"":3,""LLM-pro"":1},""Excel"":{""total_credits"":2,""LLM-instant"":1,""LLM-thinking"":1,""LLM-pro"":0},""Coding IDE"":{""total_credits"":0,""LLM-instant"":0,""LLM-thinking"":0,""LLM-pro"":0}}",2
29-12-2025,04-01-2026,NSF100232,"{""total_credits"":40,""Chat"":{""total_credits"":35,""LLM-instant"":26,""LLM-thinking"":7,""LLM-pro"":2},""Excel"":{""total_credits"":4,""LLM-instant"":2,""LLM-thinking"":1,""LLM-pro"":1},""Coding IDE"":{""total_credits"":1,""LLM-instant"":0,""LLM-thinking"":0,""LLM-pro"":1}}",7
29-12-2025,04-01-2026,NSF100233,"{""total_credits"":0,""Chat"":{""total_credits"":0,""LLM-instant"":0,""LLM-thinking"":0,""LLM-pro"":0},""Excel"":{""total_credits"":0,""LLM-instant"":0,""LLM-thinking"":0,""LLM-pro"":0},""Coding IDE"":{""total_credits"":0,""LLM-instant"":0,""LLM-thinking"":0,""LLM-pro"":0}}",0
29-12-2025,04-01-2026,NSF100234,"{""total_credits"":12,""Chat"":{""total_credits"":11,""LLM-instant"":9,""LLM-thinking"":2,""LLM-pro"":0},""Excel"":{""total_credits"":1,""LLM-instant"":0,""LLM-thinking"":1,""LLM-pro"":0},""Coding IDE"":{""total_credits"":0,""LLM-instant"":0,""LLM-thinking"":0,""LLM-pro"":0}}",2
29-12-2025,04-01-2026,NSF100236,"{""total_credits"":42,""Chat"":{""total_credits"":36,""LLM-instant"":25,""LLM-thinking"":7,""LLM-pro"":4},""Excel"":{""total_credits"":6,""LLM-instant"":1,""LLM-thinking"":3,""LLM-pro"":2},""Coding IDE"":{""total_credits"":0,""LLM-instant"":0,""LLM-thinking"":0,""LLM-pro"":0}}",8
29-12-2025,04-01-2026,NSF100237,"{""total_credits"":38,""Chat"":{""total_credits"":35,""LLM-instant"":26,""LLM-thinking"":8,""LLM-pro"":1},""Excel"":{""total_credits"":3,""LLM-instant"":1,""LLM-thinking"":1,""LLM-pro"":1},""Coding IDE"":{""total_credits"":0,""LLM-instant"":0,""LLM-thinking"":0,""LLM-pro"":0}}",9
29-12-2025,04-01-2026,NSF100239,"{""total_credits"":30,""Chat"":{""total_credits"":25,""LLM-instant"":19,""LLM-thinking"":5,""LLM-pro"":1},""Excel"":{""total_credits"":5,""LLM-instant"":1,""LLM-thinking"":3,""LLM-pro"":1},""Coding IDE"":{""total_credits"":0,""LLM-instant"":0,""LLM-thinking"":0,""LLM-pro"":0}}",3
29-12-2025,04-01-2026,NSF100242,"{""total_credits"":33,""Chat"":{""total_credits"":30,""LLM-instant"":23,""LLM-thinking"":6,""LLM-pro"":1},""Excel"":{""total_credits"":2,""LLM-instant"":1,""LLM-thinking"":1,""LLM-pro"":0},""Coding IDE"":{""total_credits"":1,""LLM-instant"":0,""LLM-thinking"":0,""LLM-pro"":1}}",2
29-12-2025,04-01-2026,NSF100243,"{""total_credits"":4,""Chat"":{""total_credits"":4,""LLM-instant"":3,""LLM-thinking"":1,""LLM-pro"":0},""Excel"":{""total_credits"":0,""LLM-instant"":0,""LLM-thinking"":0,""LLM-pro"":0},""Coding IDE"":{""total_credits"":0,""LLM-instant"":0,""LLM-thinking"":0,""LLM-pro"":0}}",3
29-12-2025,04-01-2026,NSF100259,"{""total_credits"":1,""Chat"":{""total_credits"":1,""LLM-instant"":1,""LLM-thinking"":0,""LLM-pro"":0},""Excel"":{""total_credits"":0,""LLM-instant"":0,""LLM-thinking"":0,""LLM-pro"":0},""Coding IDE"":{""total_credits"":0,""LLM-instant"":0,""LLM-thinking"":0,""LLM-pro"":0}}",1
29-12-2025,04-01-2026,NSF100260,"{""total_credits"":31,""Chat"":{""total_credits"":29,""LLM-instant"":19,""LLM-thinking"":8,""LLM-pro"":2},""Excel"":{""total_credits"":2,""LLM-instant"":0,""LLM-thinking"":1,""LLM-pro"":1},""Coding IDE"":{""total_credits"":0,""LLM-instant"":0,""LLM-thinking"":0,""LLM-pro"":0}}",4
29-12-2025,04-01-2026,NSF100267,"{""total_credits"":15,""Chat"":{""total_credits"":13,""LLM-instant"":11,""LLM-thinking"":2,""LLM-pro"":0},""Excel"":{""total_credits"":1,""LLM-instant"":0,""LLM-thinking"":1,""LLM-pro"":0},""Coding IDE"":{""total_credits"":1,""LLM-instant"":0,""LLM-thinking"":0,""LLM-pro"":1}}",4
29-12-2025,04-01-2026,NSF100274,"{""total_credits"":1,""Chat"":{""total_credits"":1,""LLM-instant"":1,""LLM-thinking"":0,""LLM-pro"":0},""Excel"":{""total_credits"":0,""LLM-instant"":0,""LLM-thinking"":0,""LLM-pro"":0},""Coding IDE"":{""total_credits"":0,""LLM-instant"":0,""LLM-thinking"":0,""LLM-pro"":0}}",4
29-12-2025,04-01-2026,NSF100275,"{""total_credits"":32,""Chat"":{""total_credits"":29,""LLM-instant"":24,""LLM-thinking"":4,""LLM-pro"":1},""Excel"":{""total_credits"":3,""LLM-instant"":1,""LLM-thinking"":2,""LLM-pro"":0},""Coding IDE"":{""total_credits"":0,""LLM-instant"":0,""LLM-thinking"":0,""LLM-pro"":0}}",2
29-12-2025,04-01-2026,NSF100277,"{""total_credits"":21,""Chat"":{""total_credits"":18,""LLM-instant"":15,""LLM-thinking"":3,""LLM-pro"":0},""Excel"":{""total_credits"":3,""LLM-instant"":1,""LLM-thinking"":1,""LLM-pro"":1},""Coding IDE"":{""total_credits"":0,""LLM-instant"":0,""LLM-thinking"":0,""LLM-pro"":0}}",4
29-12-2025,04-01-2026,NSF100280,"{""total_credits"":37,""Chat"":{""total_credits"":34,""LLM-instant"":22,""LLM-thinking"":11,""LLM-pro"":1},""Excel"":{""total_credits"":3,""LLM-instant"":1,""LLM-thinking"":1,""LLM-pro"":1},""Coding IDE"":{""total_credits"":0,""LLM-instant"":0,""LLM-thinking"":0,""LLM-pro"":0}}",8
29-12-2025,04-01-2026,NSF100281,"{""total_credits"":2,""Chat"":{""total_credits"":2,""LLM-instant"":2,""LLM-thinking"":0,""LLM-pro"":0},""Excel"":{""total_credits"":0,""LLM-instant"":0,""LLM-thinking"":0,""LLM-pro"":0},""Coding IDE"":{""total_credits"":0,""LLM-instant"":0,""LLM-thinking"":0,""LLM-pro"":0}}",4
29-12-2025,04-01-2026,NSF100284,"{""total_credits"":36,""Chat"":{""total_credits"":31,""LLM-instant"":24,""LLM-thinking"":7,""LLM-pro"":0},""Excel"":{""total_credits"":4,""LLM-instant"":1,""LLM-thinking"":2,""LLM-pro"":1},""Coding IDE"":{""total_credits"":1,""LLM-instant"":0,""LLM-thinking"":0,""LLM-pro"":1}}",10
29-12-2025,04-01-2026,NSF100286,"{""total_credits"":28,""Chat"":{""total_credits"":23,""LLM-instant"":18,""LLM-thinking"":4,""LLM-pro"":1},""Excel"":{""total_credits"":5,""LLM-instant"":2,""LLM-thinking"":2,""LLM-pro"":1},""Coding IDE"":{""total_credits"":0,""LLM-instant"":0,""LLM-thinking"":0,""LLM-pro"":0}}",2
29-12-2025,04-01-2026,NSF100290,"{""total_credits"":0,""Chat"":{""total_credits"":0,""LLM-instant"":0,""LLM-thinking"":0,""LLM-pro"":0},""Excel"":{""total_credits"":0,""LLM-instant"":0,""LLM-thinking"":0,""LLM-pro"":0},""Coding IDE"":{""total_credits"":0,""LLM-instant"":0,""LLM-thinking"":0,""LLM-pro"":0}}",0
29-12-2025,04-01-2026,NSF100298,"{""total_credits"":14,""Chat"":{""total_credits"":13,""LLM-instant"":10,""LLM-thinking"":3,""LLM-pro"":0},""Excel"":{""total_credits"":1,""LLM-instant"":0,""LLM-thinking"":1,""LLM-pro"":0},""Coding IDE"":{""total_credits"":0,""LLM-instant"":0,""LLM-thinking"":0,""LLM-pro"":0}}",1
29-12-2025,04-01-2026,NSF100300,"{""total_credits"":21,""Chat"":{""total_credits"":18,""LLM-instant"":14,""LLM-thinking"":4,""LLM-pro"":0},""Excel"":{""total_credits"":3,""LLM-instant"":1,""LLM-thinking"":2,""LLM-pro"":0},""Coding IDE"":{""total_credits"":0,""LLM-instant"":0,""LLM-thinking"":0,""LLM-pro"":0}}",4
29-12-2025,04-01-2026,NSF100305,"{""total_credits"":23,""Chat"":{""total_credits"":19,""LLM-instant"":13,""LLM-thinking"":6,""LLM-pro"":0},""Excel"":{""total_credits"":4,""LLM-instant"":1,""LLM-thinking"":2,""LLM-pro"":1},""Coding IDE"":{""total_credits"":0,""LLM-instant"":0,""LLM-thinking"":0,""LLM-pro"":0}}",4
29-12-2025,04-01-2026,NSF100308,"{""total_credits"":0,""Chat"":{""total_credits"":0,""LLM-instant"":0,""LLM-thinking"":0,""LLM-pro"":0},""Excel"":{""total_credits"":0,""LLM-instant"":0,""LLM-thinking"":0,""LLM-pro"":0},""Coding IDE"":{""total_credits"":0,""LLM-instant"":0,""LLM-thinking"":0,""LLM-pro"":0}}",0
29-12-2025,04-01-2026,NSF100313,"{""total_credits"":172,""Chat"":{""total_credits"":69,""LLM-instant"":53,""LLM-thinking"":14,""LLM-pro"":2},""Excel"":{""total_credits"":24,""LLM-instant"":10,""LLM-thinking"":10,""LLM-pro"":4},""Coding IDE"":{""total_credits"":79,""LLM-instant"":11,""LLM-thinking"":38,""LLM-pro"":30}}",21
29-12-2025,04-01-2026,NSF100316,"{""total_credits"":64,""Chat"":{""total_credits"":29,""LLM-instant"":22,""LLM-thinking"":6,""LLM-pro"":1},""Excel"":{""total_credits"":11,""LLM-instant"":3,""LLM-thinking"":6,""LLM-pro"":2},""Coding IDE"":{""total_credits"":24,""LLM-instant"":1,""LLM-thinking"":12,""LLM-pro"":11}}",9
29-12-2025,04-01-2026,NSF100317,"{""total_credits"":74,""Chat"":{""total_credits"":36,""LLM-instant"":25,""LLM-thinking"":9,""LLM-pro"":2},""Excel"":{""total_credits"":9,""LLM-instant"":3,""LLM-thinking"":4,""LLM-pro"":2},""Coding IDE"":{""total_credits"":29,""LLM-instant"":3,""LLM-thinking"":12,""LLM-pro"":14}}",6
29-12-2025,04-01-2026,NSF100319,"{""total_credits"":0,""Chat"":{""total_credits"":0,""LLM-instant"":0,""LLM-thinking"":0,""LLM-pro"":0},""Excel"":{""total_credits"":0,""LLM-instant"":0,""LLM-thinking"":0,""LLM-pro"":0},""Coding IDE"":{""total_credits"":0,""LLM-instant"":0,""LLM-thinking"":0,""LLM-pro"":0}}",0
29-12-2025,04-01-2026,NSF100321,"{""total_credits"":85,""Chat"":{""total_credits"":34,""LLM-instant"":26,""LLM-thinking"":5,""LLM-pro"":3},""Excel"":{""total_credits"":9,""LLM-instant"":3,""LLM-thinking"":4,""LLM-pro"":2},""Coding IDE"":{""total_credits"":42,""LLM-instant"":8,""LLM-thinking"":11,""LLM-pro"":23}}",14
29-12-2025,04-01-2026,NSF100324,"{""total_credits"":49,""Chat"":{""total_credits"":26,""LLM-instant"":20,""LLM-thinking"":4,""LLM-pro"":2},""Excel"":{""total_credits"":3,""LLM-instant"":1,""LLM-thinking"":2,""LLM-pro"":0},""Coding IDE"":{""total_credits"":20,""LLM-instant"":2,""LLM-thinking"":9,""LLM-pro"":9}}",5
29-12-2025,04-01-2026,NSF100325,"{""total_credits"":45,""Chat"":{""total_credits"":19,""LLM-instant"":16,""LLM-thinking"":3,""LLM-pro"":0},""Excel"":{""total_credits"":5,""LLM-instant"":2,""LLM-thinking"":2,""LLM-pro"":1},""Coding IDE"":{""total_credits"":21,""LLM-instant"":2,""LLM-thinking"":8,""LLM-pro"":11}}",12
29-12-2025,04-01-2026,NSF100327,"{""total_credits"":95,""Chat"":{""total_credits"":43,""LLM-instant"":30,""LLM-thinking"":12,""LLM-pro"":1},""Excel"":{""total_credits"":11,""LLM-instant"":3,""LLM-thinking"":6,""LLM-pro"":2},""Coding IDE"":{""total_credits"":41,""LLM-instant"":7,""LLM-thinking"":17,""LLM-pro"":17}}",20
29-12-2025,04-01-2026,NSF100329,"{""total_credits"":24,""Chat"":{""total_credits"":11,""LLM-instant"":9,""LLM-thinking"":2,""LLM-pro"":0},""Excel"":{""total_credits"":3,""LLM-instant"":1,""LLM-thinking"":1,""LLM-pro"":1},""Coding IDE"":{""total_credits"":10,""LLM-instant"":1,""LLM-thinking"":5,""LLM-pro"":4}}",3
29-12-2025,04-01-2026,NSF100330,"{""total_credits"":46,""Chat"":{""total_credits"":19,""LLM-instant"":16,""LLM-thinking"":2,""LLM-pro"":1},""Excel"":{""total_credits"":5,""LLM-instant"":2,""LLM-thinking"":2,""LLM-pro"":1},""Coding IDE"":{""total_credits"":22,""LLM-instant"":3,""LLM-thinking"":11,""LLM-pro"":8}}",7
29-12-2025,04-01-2026,NSF100331,"{""total_credits"":25,""Chat"":{""total_credits"":14,""LLM-instant"":11,""LLM-thinking"":3,""LLM-pro"":0},""Excel"":{""total_credits"":2,""LLM-instant"":1,""LLM-thinking"":1,""LLM-pro"":0},""Coding IDE"":{""total_credits"":9,""LLM-instant"":1,""LLM-thinking"":4,""LLM-pro"":4}}",2
29-12-2025,04-01-2026,NSF100332,"{""total_credits"":60,""Chat"":{""total_credits"":23,""LLM-instant"":18,""LLM-thinking"":3,""LLM-pro"":2},""Excel"":{""total_credits"":10,""LLM-instant"":3,""LLM-thinking"":5,""LLM-pro"":2},""Coding IDE"":{""total_credits"":27,""LLM-instant"":2,""LLM-thinking"":11,""LLM-pro"":14}}",6
29-12-2025,04-01-2026,NSF100333,"{""total_credits"":51,""Chat"":{""total_credits"":25,""LLM-instant"":18,""LLM-thinking"":7,""LLM-pro"":0},""Excel"":{""total_credits"":3,""LLM-instant"":1,""LLM-thinking"":2,""LLM-pro"":0},""Coding IDE"":{""total_credits"":23,""LLM-instant"":3,""LLM-thinking"":10,""LLM-pro"":10}}",5
29-12-2025,04-01-2026,NSF100335,"{""total_credits"":44,""Chat"":{""total_credits"":20,""LLM-instant"":17,""LLM-thinking"":3,""LLM-pro"":0},""Excel"":{""total_credits"":5,""LLM-instant"":2,""LLM-thinking"":2,""LLM-pro"":1},""Coding IDE"":{""total_credits"":19,""LLM-instant"":3,""LLM-thinking"":7,""LLM-pro"":9}}",9
29-12-2025,04-01-2026,NSF100337,"{""total_credits"":0,""Chat"":{""total_credits"":0,""LLM-instant"":0,""LLM-thinking"":0,""LLM-pro"":0},""Excel"":{""total_credits"":0,""LLM-instant"":0,""LLM-thinking"":0,""LLM-pro"":0},""Coding IDE"":{""total_credits"":0,""LLM-instant"":0,""LLM-thinking"":0,""LLM-pro"":0}}",0
29-12-2025,04-01-2026,NSF100338,"{""total_credits"":96,""Chat"":{""total_credits"":33,""LLM-instant"":24,""LLM-thinking"":8,""LLM-pro"":1},""Excel"":{""total_credits"":10,""LLM-instant"":3,""LLM-thinking"":5,""LLM-pro"":2},""Coding IDE"":{""total_credits"":53,""LLM-instant"":10,""LLM-thinking"":25,""LLM-pro"":18}}",15
29-12-2025,04-01-2026,NSF100340,"{""total_credits"":191,""Chat"":{""total_credits"":81,""LLM-instant"":65,""LLM-thinking"":12,""LLM-pro"":4},""Excel"":{""total_credits"":15,""LLM-instant"":5,""LLM-thinking"":7,""LLM-pro"":3},""Coding IDE"":{""total_credits"":95,""LLM-instant"":7,""LLM-thinking"":45,""LLM-pro"":43}}",42
29-12-2025,04-01-2026,NSF100344,"{""total_credits"":63,""Chat"":{""total_credits"":34,""LLM-instant"":23,""LLM-thinking"":7,""LLM-pro"":4},""Excel"":{""total_credits"":7,""LLM-instant"":2,""LLM-thinking"":3,""LLM-pro"":2},""Coding IDE"":{""total_credits"":22,""LLM-instant"":2,""LLM-thinking"":6,""LLM-pro"":14}}",4
29-12-2025,04-01-2026,NSF100346,"{""total_credits"":40,""Chat"":{""total_credits"":17,""LLM-instant"":14,""LLM-thinking"":3,""LLM-pro"":0},""Excel"":{""total_credits"":6,""LLM-instant"":2,""LLM-thinking"":3,""LLM-pro"":1},""Coding IDE"":{""total_credits"":17,""LLM-instant"":2,""LLM-thinking"":6,""LLM-pro"":9}}",10
29-12-2025,04-01-2026,NSF100348,"{""total_credits"":57,""Chat"":{""total_credits"":25,""LLM-instant"":19,""LLM-thinking"":5,""LLM-pro"":1},""Excel"":{""total_credits"":9,""LLM-instant"":3,""LLM-thinking"":5,""LLM-pro"":1},""Coding IDE"":{""total_credits"":23,""LLM-instant"":4,""LLM-thinking"":11,""LLM-pro"":8}}",8
29-12-2025,04-01-2026,NSF100350,"{""total_credits"":76,""Chat"":{""total_credits"":23,""LLM-instant"":17,""LLM-thinking"":5,""LLM-pro"":1},""Excel"":{""total_credits"":8,""LLM-instant"":3,""LLM-thinking"":4,""LLM-pro"":1},""Coding IDE"":{""total_credits"":45,""LLM-instant"":4,""LLM-thinking"":16,""LLM-pro"":25}}",13
29-12-2025,04-01-2026,NSF100351,"{""total_credits"":106,""Chat"":{""total_credits"":46,""LLM-instant"":35,""LLM-thinking"":10,""LLM-pro"":1},""Excel"":{""total_credits"":9,""LLM-instant"":5,""LLM-thinking"":3,""LLM-pro"":1},""Coding IDE"":{""total_credits"":51,""LLM-instant"":4,""LLM-thinking"":22,""LLM-pro"":25}}",14
29-12-2025,04-01-2026,NSF100353,"{""total_credits"":34,""Chat"":{""total_credits"":14,""LLM-instant"":10,""LLM-thinking"":4,""LLM-pro"":0},""Excel"":{""total_credits"":3,""LLM-instant"":1,""LLM-thinking"":1,""LLM-pro"":1},""Coding IDE"":{""total_credits"":17,""LLM-instant"":3,""LLM-thinking"":5,""LLM-pro"":9}}",3
29-12-2025,04-01-2026,NSF100354,"{""total_credits"":148,""Chat"":{""total_credits"":48,""LLM-instant"":38,""LLM-thinking"":8,""LLM-pro"":2},""Excel"":{""total_credits"":26,""LLM-instant"":10,""LLM-thinking"":10,""LLM-pro"":6},""Coding IDE"":{""total_credits"":74,""LLM-instant"":16,""LLM-thinking"":26,""LLM-pro"":32}}",15
29-12-2025,04-01-2026,NSF100355,"{""total_credits"":85,""Chat"":{""total_credits"":38,""LLM-instant"":26,""LLM-thinking"":11,""LLM-pro"":1},""Excel"":{""total_credits"":4,""LLM-instant"":2,""LLM-thinking"":1,""LLM-pro"":1},""Coding IDE"":{""total_credits"":43,""LLM-instant"":4,""LLM-thinking"":15,""LLM-pro"":24}}",7
